datetime_et,calendar_date_et,session_date,time_et,session,open,high,low,close,volume
2026-08-28T05:14:00-04:00,2026-08-28,2026-08-28,05:14:00,premarket,357.76,357.79,357.4097,357.72,0
2026-08-28T05:15:00-04:00,2026-08-28,2026-08-28,05:15:00,premarket,357.65,357.8,357.65,357.71,0
2026-08-28T05:16:00-04:00,2026-08-28,2026-08-28,05:16:00,premarket,357.71,358.01,357.66,357.99,0
2026-08-28T05:17:00-04:00,2026-08-28,2026-08-28,05:17:00,premarket,357.99,358,357.84,357.9,0
2026-08-28T05:18:00-04:00,2026-08-28,2026-08-28,05:18:00,premarket,357.85,357.9,357.6172,357.85,0
2026-08-28T05:19:00-04:00,2026-08-28,2026-08-28,05:19:00,premarket,357.85,357.85,357.6311,357.6447,0
2026-08-28T05:20:00-04:00,2026-08-28,2026-08-28,05:20:00,premarket,357.73,357.83,357.5,357.5,0
2026-08-28T05:21:00-04:00,2026-08-28,2026-08-28,05:21:00,premarket,357.6,357.75,357.11,357.11,0
2026-08-28T05:22:00-04:00,2026-08-28,2026-08-28,05:22:00,premarket,357.31,357.5897,357.12,357.21,0
2026-08-28T05:23:00-04:00,2026-08-28,2026-08-28,05:23:00,premarket,357.43,357.47,357.2,357.47,0
2026-08-28T05:24:00-04:00,2026-08-28,2026-08-28,05:24:00,premarket,357.3648,357.3648,357.16,357.33,0
2026-08-28T05:25:00-04:00,2026-08-28,2026-08-28,05:25:00,premarket,357.34,357.37,357,357,0
2026-08-28T05:26:00-04:00,2026-08-28,2026-08-28,05:26:00,premarket,357,357,356.8603,356.9,0
2026-08-28T05:27:00-04:00,2026-08-28,2026-08-28,05:27:00,premarket,356.86,356.9988,356.765,356.8635,0
2026-08-28T05:28:00-04:00,2026-08-28,2026-08-28,05:28:00,premarket,356.8815,356.8815,356.7,356.84,0
2026-08-28T05:29:00-04:00,2026-08-28,2026-08-28,05:29:00,premarket,356.8,356.85,356.77,356.83,0
2026-08-28T05:30:00-04:00,2026-08-28,2026-08-28,05:30:00,premarket,356.76,356.78,356.75,356.75,0
2026-08-28T05:31:00-04:00,2026-08-28,2026-08-28,05:31:00,premarket,356.75,356.8388,356.62,356.71,0
2026-08-28T05:32:00-04:00,2026-08-28,2026-08-28,05:32:00,premarket,356.71,356.7488,356.53,356.63,0
2026-08-28T05:33:00-04:00,2026-08-28,2026-08-28,05:33:00,premarket,356.7,356.84,356.64,356.64,0
2026-08-28T05:34:00-04:00,2026-08-28,2026-08-28,05:34:00,premarket,356.63,356.78,356.63,356.72,0
2026-08-28T05:35:00-04:00,2026-08-28,2026-08-28,05:35:00,premarket,356.8388,356.8388,356.71,356.71,0
2026-08-28T05:36:00-04:00,2026-08-28,2026-08-28,05:36:00,premarket,356.81,356.8167,356.71,356.814,0
2026-08-28T05:37:00-04:00,2026-08-28,2026-08-28,05:37:00,premarket,356.8107,356.84,356.81,356.84,0
2026-08-28T05:38:00-04:00,2026-08-28,2026-08-28,05:38:00,premarket,356.84,356.88,356.71,356.8757,0
2026-08-28T05:39:00-04:00,2026-08-28,2026-08-28,05:39:00,premarket,356.87,356.88,356.71,356.88,0
2026-08-28T05:40:00-04:00,2026-08-28,2026-08-28,05:40:00,premarket,356.71,356.87,356.71,356.73,0
2026-08-28T05:41:00-04:00,2026-08-28,2026-08-28,05:41:00,premarket,356.7394,356.88,356.71,356.71,0
2026-08-28T05:42:00-04:00,2026-08-28,2026-08-28,05:42:00,premarket,356.8184,356.87,356.78,356.84,0
2026-08-28T05:43:00-04:00,2026-08-28,2026-08-28,05:43:00,premarket,356.8293,356.9,356.8293,356.9,0
2026-08-28T05:44:00-04:00,2026-08-28,2026-08-28,05:44:00,premarket,356.89,356.944,356.89,356.93,0
2026-08-28T05:45:00-04:00,2026-08-28,2026-08-28,05:45:00,premarket,356.93,356.93,356.93,356.93,0
2026-08-28T05:46:00-04:00,2026-08-28,2026-08-28,05:46:00,premarket,356.8655,356.9475,356.85,356.9475,0
2026-08-28T05:47:00-04:00,2026-08-28,2026-08-28,05:47:00,premarket,356.89,356.89,356.8,356.85,0
2026-08-28T05:48:00-04:00,2026-08-28,2026-08-28,05:48:00,premarket,356.85,356.9,356.85,356.85,0
2026-08-28T05:49:00-04:00,2026-08-28,2026-08-28,05:49:00,premarket,356.818,356.95,356.716,356.87,0
2026-08-28T05:50:00-04:00,2026-08-28,2026-08-28,05:50:00,premarket,356.944,356.944,356.9,356.9,0
2026-08-28T05:51:00-04:00,2026-08-28,2026-08-28,05:51:00,premarket,356.716,356.95,356.716,356.9,0
2026-08-28T05:52:00-04:00,2026-08-28,2026-08-28,05:52:00,premarket,356.93,356.93,356.91,356.91,0
2026-08-28T05:53:00-04:00,2026-08-28,2026-08-28,05:53:00,premarket,356.9988,356.9988,356.561,356.93,0
2026-08-28T05:54:00-04:00,2026-08-28,2026-08-28,05:54:00,premarket,356.73,356.85,356.6044,356.85,0
2026-08-28T05:55:00-04:00,2026-08-28,2026-08-28,05:55:00,premarket,356.54,356.8,356.4145,356.53,0
2026-08-28T05:56:00-04:00,2026-08-28,2026-08-28,05:56:00,premarket,356.5173,356.53,356.3,356.3,0
2026-08-28T05:57:00-04:00,2026-08-28,2026-08-28,05:57:00,premarket,356.46,356.4949,356.2943,356.36,0
2026-08-28T05:58:00-04:00,2026-08-28,2026-08-28,05:58:00,premarket,356.5,356.5,356.5,356.5,0
2026-08-28T06:00:00-04:00,2026-08-28,2026-08-28,06:00:00,premarket,356.2277,356.3076,356,356.2736,0
2026-08-28T06:01:00-04:00,2026-08-28,2026-08-28,06:01:00,premarket,356.24,356.51,356,356.13,0
2026-08-28T06:02:00-04:00,2026-08-28,2026-08-28,06:02:00,premarket,356.21,356.27,356.1077,356.11,0
2026-08-28T06:03:00-04:00,2026-08-28,2026-08-28,06:03:00,premarket,356.21,356.28,356.1,356.11,0
2026-08-28T06:04:00-04:00,2026-08-28,2026-08-28,06:04:00,premarket,356.21,356.21,356.0252,356.19,0
2026-08-28T06:05:00-04:00,2026-08-28,2026-08-28,06:05:00,premarket,356.0245,356.1933,356.0245,356.1933,0
2026-08-28T06:06:00-04:00,2026-08-28,2026-08-28,06:06:00,premarket,356.2,356.22,356.0262,356.2,0
2026-08-28T06:07:00-04:00,2026-08-28,2026-08-28,06:07:00,premarket,356.098,356.098,356,356,0
2026-08-28T06:08:00-04:00,2026-08-28,2026-08-28,06:08:00,premarket,356.04,356.1896,356.0026,356.09,0
2026-08-28T06:09:00-04:00,2026-08-28,2026-08-28,06:09:00,premarket,356,356.18,356,356.12,0
2026-08-28T06:10:00-04:00,2026-08-28,2026-08-28,06:10:00,premarket,356.04,356.2997,356.04,356.28,0
2026-08-28T06:11:00-04:00,2026-08-28,2026-08-28,06:11:00,premarket,356.15,356.28,356.1452,356.19,0
2026-08-28T06:12:00-04:00,2026-08-28,2026-08-28,06:12:00,premarket,356.24,356.2588,356.19,356.2588,0
2026-08-28T06:13:00-04:00,2026-08-28,2026-08-28,06:13:00,premarket,356.2,356.26,356.12,356.2517,0
2026-08-28T06:14:00-04:00,2026-08-28,2026-08-28,06:14:00,premarket,356.12,356.31,356.12,356.2,0
2026-08-28T06:15:00-04:00,2026-08-28,2026-08-28,06:15:00,premarket,356.6,356.61,356.2085,356.61,0
2026-08-28T06:16:00-04:00,2026-08-28,2026-08-28,06:16:00,premarket,356.38,356.6,356.37,356.5957,0
2026-08-28T06:17:00-04:00,2026-08-28,2026-08-28,06:17:00,premarket,356.5789,356.6,356.4342,356.5957,0
2026-08-28T06:18:00-04:00,2026-08-28,2026-08-28,06:18:00,premarket,356.6,356.6,356.43,356.44,0
2026-08-28T06:19:00-04:00,2026-08-28,2026-08-28,06:19:00,premarket,356.44,356.44,356.26,356.26,0
2026-08-28T06:20:00-04:00,2026-08-28,2026-08-28,06:20:00,premarket,356.3456,356.3456,356.3415,356.3415,0
2026-08-28T06:21:00-04:00,2026-08-28,2026-08-28,06:21:00,premarket,356.1,356.44,356.1,356.3422,0
2026-08-28T06:22:00-04:00,2026-08-28,2026-08-28,06:22:00,premarket,356.34,356.35,356.28,356.35,0
2026-08-28T06:23:00-04:00,2026-08-28,2026-08-28,06:23:00,premarket,356.3647,356.5,356.36,356.5,0
2026-08-28T06:24:00-04:00,2026-08-28,2026-08-28,06:24:00,premarket,356.5,356.5273,356.36,356.36,0
2026-08-28T06:25:00-04:00,2026-08-28,2026-08-28,06:25:00,premarket,356.37,356.39,356.29,356.29,0
2026-08-28T06:26:00-04:00,2026-08-28,2026-08-28,06:26:00,premarket,356.34,356.34,356.34,356.34,0
2026-08-28T06:27:00-04:00,2026-08-28,2026-08-28,06:27:00,premarket,356.3,356.34,356.2011,356.2143,0
2026-08-28T06:28:00-04:00,2026-08-28,2026-08-28,06:28:00,premarket,356.5,356.5,356.22,356.22,0
2026-08-28T06:29:00-04:00,2026-08-28,2026-08-28,06:29:00,premarket,356.5,356.5,356.27,356.27,0
2026-08-28T06:30:00-04:00,2026-08-28,2026-08-28,06:30:00,premarket,356.4,356.5,356.28,356.39,0
2026-08-28T06:31:00-04:00,2026-08-28,2026-08-28,06:31:00,premarket,356.43,356.5488,356.43,356.49,0
2026-08-28T06:32:00-04:00,2026-08-28,2026-08-28,06:32:00,premarket,356.5,356.5,356.465,356.48,0
2026-08-28T06:33:00-04:00,2026-08-28,2026-08-28,06:33:00,premarket,356.49,356.49,356.49,356.49,0
2026-08-28T06:34:00-04:00,2026-08-28,2026-08-28,06:34:00,premarket,356.43,356.48,356.3333,356.48,0
2026-08-28T06:35:00-04:00,2026-08-28,2026-08-28,06:35:00,premarket,356.2412,356.48,356.2412,356.38,0
2026-08-28T06:36:00-04:00,2026-08-28,2026-08-28,06:36:00,premarket,356.48,356.48,356.4,356.4,0
2026-08-28T06:37:00-04:00,2026-08-28,2026-08-28,06:37:00,premarket,356.4,356.4,356.31,356.31,0
2026-08-28T06:38:00-04:00,2026-08-28,2026-08-28,06:38:00,premarket,356.39,356.4,356.39,356.39,0
2026-08-28T06:39:00-04:00,2026-08-28,2026-08-28,06:39:00,premarket,356.43,356.5422,356.41,356.43,0
2026-08-28T06:40:00-04:00,2026-08-28,2026-08-28,06:40:00,premarket,356.53,356.5449,356.51,356.51,0
2026-08-28T06:41:00-04:00,2026-08-28,2026-08-28,06:41:00,premarket,356.52,356.549,356.52,356.549,0
2026-08-28T06:42:00-04:00,2026-08-28,2026-08-28,06:42:00,premarket,356.55,356.6,356.5397,356.6,0
2026-08-28T06:43:00-04:00,2026-08-28,2026-08-28,06:43:00,premarket,356.54,356.5988,356.51,356.51,0
2026-08-28T06:44:00-04:00,2026-08-28,2026-08-28,06:44:00,premarket,356.51,356.5988,356.4925,356.4925,0
2026-08-28T06:45:00-04:00,2026-08-28,2026-08-28,06:45:00,premarket,356.42,356.49,356.39,356.46,0
2026-08-28T06:46:00-04:00,2026-08-28,2026-08-28,06:46:00,premarket,356.4988,356.4988,356.2012,356.46,0
2026-08-28T06:47:00-04:00,2026-08-28,2026-08-28,06:47:00,premarket,356.35,356.35,356.34,356.34,0
2026-08-28T06:48:00-04:00,2026-08-28,2026-08-28,06:48:00,premarket,356.23,356.2549,356.21,356.2521,0
2026-08-28T06:49:00-04:00,2026-08-28,2026-08-28,06:49:00,premarket,356.17,356.25,356.17,356.25,0
2026-08-28T06:50:00-04:00,2026-08-28,2026-08-28,06:50:00,premarket,356.42,356.48,356.25,356.36,0
2026-08-28T06:51:00-04:00,2026-08-28,2026-08-28,06:51:00,premarket,356.31,356.31,356.2,356.2012,0
2026-08-28T06:52:00-04:00,2026-08-28,2026-08-28,06:52:00,premarket,356.34,356.34,356.2122,356.22,0
2026-08-28T06:53:00-04:00,2026-08-28,2026-08-28,06:53:00,premarket,356.43,356.43,356.2837,356.32,0
2026-08-28T06:54:00-04:00,2026-08-28,2026-08-28,06:54:00,premarket,356.42,356.5,356.2837,356.46,0
2026-08-28T06:55:00-04:00,2026-08-28,2026-08-28,06:55:00,premarket,356.29,356.4937,356.29,356.4937,0
2026-08-28T06:57:00-04:00,2026-08-28,2026-08-28,06:57:00,premarket,356.46,356.49,356.33,356.33,0
2026-08-28T06:58:00-04:00,2026-08-28,2026-08-28,06:58:00,premarket,356.2536,356.4988,356.2536,356.49,0
2026-08-28T06:59:00-04:00,2026-08-28,2026-08-28,06:59:00,premarket,356.5,356.5,356.2562,356.45,0
2026-08-28T07:00:00-04:00,2026-08-28,2026-08-28,07:00:00,premarket,356.4,356.45,356.1,356.2352,0
2026-08-28T07:01:00-04:00,2026-08-28,2026-08-28,07:01:00,premarket,356.2,356.5845,356.2,356.58,0
2026-08-28T07:02:00-04:00,2026-08-28,2026-08-28,07:02:00,premarket,356.57,356.9995,356.55,356.9,0
2026-08-28T07:03:00-04:00,2026-08-28,2026-08-28,07:03:00,premarket,357,357.25,356.96,357.1764,0
2026-08-28T07:04:00-04:00,2026-08-28,2026-08-28,07:04:00,premarket,357.18,357.2375,356.6,356.6,0
2026-08-28T07:05:00-04:00,2026-08-28,2026-08-28,07:05:00,premarket,356.6,356.91,356.6,356.69,0
2026-08-28T07:06:00-04:00,2026-08-28,2026-08-28,07:06:00,premarket,356.66,356.667,356.16,356.36,0
2026-08-28T07:07:00-04:00,2026-08-28,2026-08-28,07:07:00,premarket,356.39,356.5,356.16,356.44,0
2026-08-28T07:08:00-04:00,2026-08-28,2026-08-28,07:08:00,premarket,356.28,356.49,356.27,356.44,0
2026-08-28T07:09:00-04:00,2026-08-28,2026-08-28,07:09:00,premarket,356.2,356.4588,356.16,356.27,0
2026-08-28T07:10:00-04:00,2026-08-28,2026-08-28,07:10:00,premarket,356.4,356.4,356.3,356.3,0
2026-08-28T07:11:00-04:00,2026-08-28,2026-08-28,07:11:00,premarket,356.3319,356.36,356.3,356.31,0
2026-08-28T07:12:00-04:00,2026-08-28,2026-08-28,07:12:00,premarket,356.3,356.39,356.24,356.27,0
2026-08-28T07:13:00-04:00,2026-08-28,2026-08-28,07:13:00,premarket,356.3,356.5,356.27,356.4751,0
2026-08-28T07:14:00-04:00,2026-08-28,2026-08-28,07:14:00,premarket,356.47,356.7,356.32,356.54,0
2026-08-28T07:15:00-04:00,2026-08-28,2026-08-28,07:15:00,premarket,356.32,356.813,356.32,356.7,0
2026-08-28T07:16:00-04:00,2026-08-28,2026-08-28,07:16:00,premarket,356.67,356.8162,356.54,356.5939,0
2026-08-28T07:17:00-04:00,2026-08-28,2026-08-28,07:17:00,premarket,356.59,356.79,356.57,356.6,0
2026-08-28T07:18:00-04:00,2026-08-28,2026-08-28,07:18:00,premarket,356.61,356.75,356.55,356.75,0
2026-08-28T07:19:00-04:00,2026-08-28,2026-08-28,07:19:00,premarket,356.63,356.7,356.57,356.7,0
2026-08-28T07:20:00-04:00,2026-08-28,2026-08-28,07:20:00,premarket,356.68,357,356.631,356.7,0
2026-08-28T07:21:00-04:00,2026-08-28,2026-08-28,07:21:00,premarket,356.9458,356.9988,356.65,356.75,0
2026-08-28T07:22:00-04:00,2026-08-28,2026-08-28,07:22:00,premarket,356.7421,356.9,356.65,356.8066,0
2026-08-28T07:23:00-04:00,2026-08-28,2026-08-28,07:23:00,premarket,356.8051,356.83,356.5,356.64,0
2026-08-28T07:24:00-04:00,2026-08-28,2026-08-28,07:24:00,premarket,356.5,356.64,356.39,356.41,0
2026-08-28T07:25:00-04:00,2026-08-28,2026-08-28,07:25:00,premarket,356.39,356.57,356.35,356.4,0
2026-08-28T07:26:00-04:00,2026-08-28,2026-08-28,07:26:00,premarket,356.39,356.4745,356.31,356.4745,0
2026-08-28T07:27:00-04:00,2026-08-28,2026-08-28,07:27:00,premarket,356.5,356.5,356.35,356.42,0
2026-08-28T07:28:00-04:00,2026-08-28,2026-08-28,07:28:00,premarket,356.3347,356.42,356.32,356.3538,0
2026-08-28T07:29:00-04:00,2026-08-28,2026-08-28,07:29:00,premarket,356.33,356.35,356.2,356.23,0
2026-08-28T07:30:00-04:00,2026-08-28,2026-08-28,07:30:00,premarket,356.2,356.2845,356.2,356.2817,0
2026-08-28T07:31:00-04:00,2026-08-28,2026-08-28,07:31:00,premarket,356.3,356.3,356,356.07,0
2026-08-28T07:32:00-04:00,2026-08-28,2026-08-28,07:32:00,premarket,356.07,356.1897,355.9473,356.01,0
2026-08-28T07:33:00-04:00,2026-08-28,2026-08-28,07:33:00,premarket,356.22,356.25,356,356.07,0
2026-08-28T07:34:00-04:00,2026-08-28,2026-08-28,07:34:00,premarket,356.07,356.2117,356.05,356.07,0
2026-08-28T07:35:00-04:00,2026-08-28,2026-08-28,07:35:00,premarket,356.08,356.0899,355.8,355.825,0
2026-08-28T07:36:00-04:00,2026-08-28,2026-08-28,07:36:00,premarket,355.84,355.9335,355.7139,355.8,0
2026-08-28T07:37:00-04:00,2026-08-28,2026-08-28,07:37:00,premarket,355.71,355.89,355.7,355.7501,0
2026-08-28T07:38:00-04:00,2026-08-28,2026-08-28,07:38:00,premarket,355.75,355.769,355.52,355.6935,0
2026-08-28T07:39:00-04:00,2026-08-28,2026-08-28,07:39:00,premarket,355.63,355.73,355.55,355.65,0
2026-08-28T07:40:00-04:00,2026-08-28,2026-08-28,07:40:00,premarket,355.65,355.73,355.56,355.6,0
2026-08-28T07:41:00-04:00,2026-08-28,2026-08-28,07:41:00,premarket,355.61,355.96,355.5753,355.96,0
2026-08-28T07:42:00-04:00,2026-08-28,2026-08-28,07:42:00,premarket,355.62,355.96,355.62,355.8219,0
2026-08-28T07:43:00-04:00,2026-08-28,2026-08-28,07:43:00,premarket,355.9,355.96,355.8,355.9291,0
2026-08-28T07:44:00-04:00,2026-08-28,2026-08-28,07:44:00,premarket,355.8604,355.9223,355.7,355.7742,0
2026-08-28T07:45:00-04:00,2026-08-28,2026-08-28,07:45:00,premarket,355.7001,355.7731,355.631,355.773,0
2026-08-28T07:46:00-04:00,2026-08-28,2026-08-28,07:46:00,premarket,355.7482,355.79,355.72,355.79,0
2026-08-28T07:47:00-04:00,2026-08-28,2026-08-28,07:47:00,premarket,355.74,355.75,355.7063,355.7063,0
2026-08-28T07:48:00-04:00,2026-08-28,2026-08-28,07:48:00,premarket,355.7031,355.79,355.6821,355.79,0
2026-08-28T07:49:00-04:00,2026-08-28,2026-08-28,07:49:00,premarket,355.74,355.8534,355.6,355.74,0
2026-08-28T07:50:00-04:00,2026-08-28,2026-08-28,07:50:00,premarket,355.72,355.9412,355.6012,355.67,0
2026-08-28T07:51:00-04:00,2026-08-28,2026-08-28,07:51:00,premarket,355.75,355.79,355.6,355.7,0
2026-08-28T07:52:00-04:00,2026-08-28,2026-08-28,07:52:00,premarket,355.79,355.86,355.46,355.46,0
2026-08-28T07:53:00-04:00,2026-08-28,2026-08-28,07:53:00,premarket,355.55,355.61,355.48,355.5928,0
2026-08-28T07:54:00-04:00,2026-08-28,2026-08-28,07:54:00,premarket,355.5932,355.5988,355.43,355.5143,0
2026-08-28T07:55:00-04:00,2026-08-28,2026-08-28,07:55:00,premarket,355.5012,355.73,355.49,355.5,0
2026-08-28T07:56:00-04:00,2026-08-28,2026-08-28,07:56:00,premarket,355.4545,355.67,355.4519,355.46,0
2026-08-28T07:57:00-04:00,2026-08-28,2026-08-28,07:57:00,premarket,355.49,355.49,355.17,355.39,0
2026-08-28T07:58:00-04:00,2026-08-28,2026-08-28,07:58:00,premarket,355.3845,355.7257,355.1815,355.1857,0
2026-08-28T07:59:00-04:00,2026-08-28,2026-08-28,07:59:00,premarket,355.3032,355.7999,355.1701,355.2,0
2026-08-28T08:00:00-04:00,2026-08-28,2026-08-28,08:00:00,premarket,355.37,355.5789,355.29,355.5789,0
2026-08-28T08:01:00-04:00,2026-08-28,2026-08-28,08:01:00,premarket,355.3,355.5,355.3,355.5,0
2026-08-28T08:02:00-04:00,2026-08-28,2026-08-28,08:02:00,premarket,355.4719,355.5,355.3,355.3267,0
2026-08-28T08:03:00-04:00,2026-08-28,2026-08-28,08:03:00,premarket,355.4547,355.49,355.2,355.47,0
2026-08-28T08:04:00-04:00,2026-08-28,2026-08-28,08:04:00,premarket,355.4398,355.58,355.22,355.4,0
2026-08-28T08:05:00-04:00,2026-08-28,2026-08-28,08:05:00,premarket,355.4,355.6712,355.22,355.5253,0
2026-08-28T08:06:00-04:00,2026-08-28,2026-08-28,08:06:00,premarket,355.5411,355.6,355.22,355.5612,0
2026-08-28T08:07:00-04:00,2026-08-28,2026-08-28,08:07:00,premarket,355.57,355.83,355.5,355.6124,0
2026-08-28T08:08:00-04:00,2026-08-28,2026-08-28,08:08:00,premarket,355.6632,355.8,355.6,355.8,0
2026-08-28T08:09:00-04:00,2026-08-28,2026-08-28,08:09:00,premarket,355.7259,355.85,355.51,355.6915,0
2026-08-28T08:10:00-04:00,2026-08-28,2026-08-28,08:10:00,premarket,355.62,355.6897,355.5687,355.675,0
2026-08-28T08:11:00-04:00,2026-08-28,2026-08-28,08:11:00,premarket,355.6917,355.74,355.26,355.6,0
2026-08-28T08:12:00-04:00,2026-08-28,2026-08-28,08:12:00,premarket,355.56,355.6,355.5,355.56,0
2026-08-28T08:13:00-04:00,2026-08-28,2026-08-28,08:13:00,premarket,355.55,355.75,355.5,355.75,0
2026-08-28T08:14:00-04:00,2026-08-28,2026-08-28,08:14:00,premarket,355.5,355.72,355.5,355.6935,0
2026-08-28T08:15:00-04:00,2026-08-28,2026-08-28,08:15:00,premarket,355.66,355.72,355.5,355.6658,0
2026-08-28T08:16:00-04:00,2026-08-28,2026-08-28,08:16:00,premarket,355.61,355.6658,355.5055,355.6427,0
2026-08-28T08:17:00-04:00,2026-08-28,2026-08-28,08:17:00,premarket,355.6,355.6881,355.6,355.65,0
2026-08-28T08:18:00-04:00,2026-08-28,2026-08-28,08:18:00,premarket,355.65,355.8,355.61,355.68,0
2026-08-28T08:19:00-04:00,2026-08-28,2026-08-28,08:19:00,premarket,355.8,355.85,355.72,355.78,0
2026-08-28T08:20:00-04:00,2026-08-28,2026-08-28,08:20:00,premarket,355.8,355.85,355.75,355.85,0
2026-08-28T08:21:00-04:00,2026-08-28,2026-08-28,08:21:00,premarket,355.9,356.115,355.9,356.1,0
2026-08-28T08:22:00-04:00,2026-08-28,2026-08-28,08:22:00,premarket,356.2,356.4,356.0817,356.12,0
2026-08-28T08:23:00-04:00,2026-08-28,2026-08-28,08:23:00,premarket,356.112,356.17,356.06,356.1314,0
2026-08-28T08:24:00-04:00,2026-08-28,2026-08-28,08:24:00,premarket,356.04,356.17,355.85,355.94,0
2026-08-28T08:25:00-04:00,2026-08-28,2026-08-28,08:25:00,premarket,355.82,356.17,355.6678,355.99,0
2026-08-28T08:26:00-04:00,2026-08-28,2026-08-28,08:26:00,premarket,355.8,355.95,355.6,355.6,0
2026-08-28T08:27:00-04:00,2026-08-28,2026-08-28,08:27:00,premarket,355.67,355.83,355.62,355.73,0
2026-08-28T08:28:00-04:00,2026-08-28,2026-08-28,08:28:00,premarket,355.62,356,355.62,356,0
2026-08-28T08:29:00-04:00,2026-08-28,2026-08-28,08:29:00,premarket,355.66,355.922,355.65,355.7644,0
2026-08-28T08:30:00-04:00,2026-08-28,2026-08-28,08:30:00,premarket,355.66,355.79,355.48,355.67,0
2026-08-28T08:31:00-04:00,2026-08-28,2026-08-28,08:31:00,premarket,355.35,355.83,355.35,355.3824,0
2026-08-28T08:32:00-04:00,2026-08-28,2026-08-28,08:32:00,premarket,355.4498,355.7988,355.3,355.4,0
2026-08-28T08:33:00-04:00,2026-08-28,2026-08-28,08:33:00,premarket,355.39,355.78,355.39,355.49,0
2026-08-28T08:34:00-04:00,2026-08-28,2026-08-28,08:34:00,premarket,355.49,355.7288,355.32,355.32,0
